item_id,restaurant_id,item_name,price,is_available
813,155,Line Roll,44.58,False
814,497,Improve Sushi,14.94,True
815,299,Author Sushi,33.91,False
816,372,Imagine Burger,36.36,False
817,174,Media Sandwich,15.67,True
818,478,Trade Sandwich,41.34,True
819,275,Group Salad,41.98,True
820,113,Travel Salad,10.46,True
821,338,Citizen Pizza,25.74,True
822,110,Head Roll,32.13,True
823,432,House Soup,37.55,True
824,187,Career Pizza,25.32,True
825,323,Suggest Sushi,42.28,True
826,157,Leg Roll,16.16,True
827,270,Industry Pasta,48.53,True
828,98,Arrive Burger,14.33,True
829,104,Choose Pizza,14.6,True
830,354,Interview Sushi,29.49,True
831,223,Congress Burger,49.09,True
832,388,Bag Sushi,25.99,True
833,3,Not Roll,26.47,True
834,472,Art Roll,30.05,True
835,52,Action Sandwich,31.59,False
836,418,Ability Burger,12.46,True
837,391,Throw Sandwich,6.66,False
838,431,Available Sushi,30.84,True
839,60,Television Sushi,42.16,True
840,149,Sure Salad,42.23,True
841,328,My Pizza,12.8,True
842,73,Or Soup,18.39,True
843,268,Begin Sushi,23.66,True
844,271,Who Salad,10.86,False
845,384,Black Salad,35.6,True
846,149,Like Roll,22.02,True
847,266,Source Pizza,22.74,True
848,202,Both Pizza,47.93,True
849,123,Mean Salad,17.52,True
850,350,Whatever Salad,15.78,True
851,367,End Soup,34.09,True
852,396,Six Burger,8.77,False
853,92,Whole Roll,18.35,True
854,39,Officer Pizza,44.3,True
855,140,Agreement Sandwich,9.35,False
856,263,Arm Sandwich,28.92,True
857,407,Today Pasta,19.97,True
858,290,Fish Pizza,5.91,True
859,467,Physical Pasta,40.31,True
860,335,Community Sushi,15.45,True
861,257,American Pasta,22.39,True
862,221,Attention Roll,49.88,True
863,240,Strong Sandwich,15.24,True
864,381,For Sushi,28.28,True
865,487,I Burger,44.55,True
866,158,Media Burger,40.36,True
867,368,About Burger,5.56,True
868,338,Place Soup,9.37,True
869,470,Travel Pasta,9.68,True
870,78,Poor Soup,32.25,True
871,423,Still Pasta,49.79,True
872,79,International Burger,37.79,True
873,135,Stuff Pizza,16.52,True
874,417,Medical Burger,15.33,True
875,6,Republican Sushi,8.47,True
876,63,Rather Soup,34.65,True
877,330,Attorney Burger,24.99,True
878,401,Measure Roll,44.25,False
879,264,Art Sandwich,33.29,True
880,426,Easy Sushi,43.9,False
881,423,Education Salad,20.45,True
882,397,Move Burger,39.84,True
883,196,Identify Burger,17.48,True
884,19,See Soup,27.13,True
885,239,Music Soup,29.11,True
886,13,Beautiful Sandwich,8.77,True
887,247,Interesting Pizza,44.44,False
888,485,Security Sandwich,41.65,True
889,94,True Sandwich,28.46,True
890,89,Bank Pizza,8.36,True
891,44,Expert Sandwich,30.82,True
892,242,Bar Pizza,13.84,True
893,429,Everything Burger,17.53,True
894,349,Blue Salad,27.4,True
895,117,Same Sushi,48.46,True
896,174,Especially Soup,38.87,True
897,378,Feeling Pizza,44.4,True
898,201,Only Burger,17.84,True
899,176,Two Salad,25.14,True
900,248,Letter Sushi,20.59,True
901,202,Hope Pasta,48.87,True
902,20,Before Salad,6.39,True
903,192,Pull Roll,45.67,True
904,194,Reality Pasta,43.44,True
905,181,Sure Sushi,22.17,True
906,373,Score Pasta,16.99,False
907,248,Lay Soup,29.53,True
908,314,Pass Sushi,21.84,True
909,138,Less Roll,32.3,True
910,28,Forward Pizza,28.86,True
911,165,Road Pizza,15.5,True
912,20,Member Burger,44.16,True
913,480,Behind Roll,41.58,True
914,98,Gas Sandwich,47.65,False
915,140,Whatever Sandwich,9.42,False
916,75,Behavior Soup,45.48,True
917,194,Price Soup,10.12,True
918,395,Toward Pasta,39.35,True
919,85,Magazine Burger,37.95,True
920,16,Star Pasta,18.69,True
921,338,Pretty Sandwich,35.07,True
922,127,Investment Pasta,30.3,True
923,186,Run Burger,21.42,False
924,174,Big Roll,35.6,True
925,423,Audience Salad,23.95,False
926,130,Media Pasta,36.09,True
927,124,About Burger,45.75,True
928,99,Choice Pasta,30.96,True
929,337,Too Soup,33.79,True
930,104,Bed Sushi,7.9,True
931,483,Cultural Salad,30.47,True
932,481,Every Pizza,26.36,True
933,251,Reason Sushi,25.17,True
934,48,Help Sushi,37.97,True
935,80,End Sushi,18.1,True
936,314,Break Roll,5.06,False
937,25,Tend Soup,39.94,True
938,207,Different Burger,26.68,True
939,323,Growth Soup,18.63,True
940,292,Important Salad,39.05,True
941,175,You Soup,23.98,True
942,260,Really Salad,23.34,False
943,327,Notice Salad,34.6,False
944,199,His Salad,9.99,True
945,442,Soldier Sandwich,21.61,True
946,395,Specific Sandwich,45.51,True
947,305,Popular Pizza,16.44,True
948,101,On Soup,38.98,True
949,192,Avoid Soup,24.34,True
950,116,Until Pizza,12.27,True
951,323,Future Salad,5.07,True
952,184,Cut Pizza,30.82,True
953,329,Tend Sandwich,39.05,True
954,341,Your Pasta,46.07,True
955,309,Skin Soup,34.47,False
956,83,Collection Pizza,49.01,True
957,313,Interest Salad,26.96,True
958,94,Board Soup,13.02,True
959,405,Up Salad,15.9,True
960,190,Adult Sandwich,23.15,False
961,339,Television Soup,18.5,True
962,105,Beyond Pizza,7.3,True
963,30,Important Soup,28.68,True
964,178,Assume Sushi,34.82,True
965,213,Good Pasta,25.9,True
966,436,History Salad,41.8,False
967,32,Listen Burger,35.72,True
968,167,Everything Soup,44.74,True
969,91,Myself Sushi,8.85,True
970,188,Pretty Burger,37.3,True
971,442,Seven Salad,24.69,True
972,10,Green Pasta,15.94,True
973,294,Heart Roll,23.04,True
974,450,Size Roll,49.55,True
975,152,Lawyer Salad,36.4,True
976,323,Computer Sandwich,10.85,True
977,383,Exactly Pizza,32.26,True
978,65,Population Soup,34.73,True
979,417,Fast Roll,21.58,True
980,259,Should Burger,36.23,True
981,366,Often Sushi,41.51,True
982,225,Especially Pizza,38.05,True
983,230,Man Pizza,10.84,True
984,140,Himself Roll,10.55,True
985,256,Around Salad,30.36,True
986,209,Ground Sushi,13.66,True
987,270,Situation Pizza,33.19,True
988,6,Bed Pasta,31.43,True
989,482,Hard Salad,36.78,True
990,285,Any Burger,29.36,True
991,61,Full Sandwich,17.76,True
992,31,Race Sandwich,21.08,True
993,275,Traditional Burger,41.32,True
994,82,Without Roll,5.26,True
995,147,Effect Burger,38.28,True
996,107,Trouble Burger,12.29,True
997,116,Among Burger,16.18,True
998,134,Person Salad,33.26,True
999,282,Increase Soup,14.85,True
1000,414,Benefit Pasta,24.3,True
1001,217,Director Pasta,38.41,False
1002,402,Onto Burger,23.8,True
1003,40,Wish Sushi,5.43,True
1004,328,Per Soup,49.5,True
1005,489,Day Soup,37.53,True
1006,304,Sometimes Sandwich,23.14,True
1007,94,Piece Pasta,48.45,True
1008,495,Nearly Sushi,49.38,True
1009,189,Indeed Soup,9.98,True
1010,397,Quite Sushi,20.72,True
1011,369,Policy Sushi,40.82,True
1012,82,Actually Pizza,36.45,True
1013,32,Should Salad,7.02,True
1014,325,Food Salad,16.01,True
1015,195,From Roll,49.14,True
1016,348,Family Pizza,42.49,False
1017,75,Member Pizza,29.81,True
1018,335,Art Sushi,24.42,False
1019,159,Create Sandwich,37.89,True
1020,294,When Sandwich,42.88,True
1021,324,Professional Sushi,32.98,True
1022,181,Anyone Sandwich,48.59,True
1023,314,Themselves Roll,31.53,False
1024,276,Wall Sushi,16.49,True
1025,458,Thus Sandwich,32.77,False
1026,64,Structure Sandwich,37.67,True
1027,418,Decide Roll,33.11,False
1028,307,Article Soup,43.26,True
1029,342,Space Roll,11.88,False
1030,86,Congress Pasta,39.86,True
1031,344,Deal Pasta,38.14,True
1032,143,Every Sandwich,5.5,False
1033,363,Specific Soup,24.05,True
1034,172,Project Sandwich,16.73,True
1035,52,Strong Roll,10.78,True
1036,53,Certain Sandwich,19.2,True
1037,204,Pm Pasta,25.37,True
1038,347,Protect Pasta,42.74,True
1039,110,Religious Pasta,35.92,True
1040,247,With Pasta,27.9,True
1041,383,Four Pizza,38.8,True
1042,98,They Soup,21.46,True
1043,227,Week Burger,37.5,True
1044,298,Raise Sushi,33.08,True
1045,1,Call Burger,17.56,False
1046,470,Live Sushi,28.13,True
1047,240,Can Pasta,21.59,True
1048,415,Board Pizza,25.38,False
1049,306,Believe Sandwich,49.95,True
1050,397,Produce Pasta,47.93,True
1051,94,Ability Sandwich,9.27,True
1052,377,Agreement Soup,25.87,False
1053,392,Send Sushi,32.31,True
1054,283,My Pasta,15.07,True
1055,114,Population Sandwich,47.86,True
1056,389,Program Salad,10.42,True
1057,38,All Pasta,30.55,True
1058,111,Happy Sandwich,36.36,True
1059,350,Compare Roll,21.24,True
1060,127,Determine Sandwich,45.83,True
1061,410,Collection Soup,37.79,True
1062,469,Just Pasta,13.14,True
1063,58,War Sushi,33.17,False
1064,467,Camera Burger,22.88,True
1065,185,Activity Roll,45.02,True
1066,133,Standard Roll,38.25,True
1067,23,Onto Pizza,20.58,True
1068,325,Appear Roll,16.9,True
1069,255,Through Pizza,35.18,True
1070,116,Travel Burger,26.95,True
1071,68,Past Pizza,42.26,False
1072,204,Soldier Burger,39.81,False
1073,447,The Salad,48.3,True
1074,345,Road Salad,30.95,True
1075,413,Pressure Salad,9.82,True
1076,402,Road Sandwich,15.92,True
1077,241,Despite Pizza,45.37,True
1078,471,System Pizza,46.54,False
1079,8,Short Pizza,9.97,True
1080,72,Significant Burger,46.99,True
1081,499,Arm Sandwich,14.18,True
1082,412,Of Pizza,31.39,True
1083,71,While Salad,35.2,True
1084,251,Never Burger,45.59,True
1085,98,Pressure Soup,17.53,True
1086,319,Director Roll,8.77,True
1087,304,Suddenly Sandwich,49.67,True
1088,288,Family Sushi,6.11,True
1089,43,Number Pasta,8.47,True
1090,99,Nearly Sandwich,36.97,True
1091,400,Social Sandwich,36.66,True
1092,60,Not Sushi,36.5,True
1093,142,Sing Soup,29.21,True
1094,292,Agency Pizza,33.04,True
1095,458,Month Roll,28.73,False
1096,257,Part Sandwich,30.3,True
1097,361,Commercial Roll,11.82,True
1098,358,Word Roll,38.88,True
1099,235,Stop Roll,13.39,True
1100,368,Look Salad,17.37,True
1101,73,Myself Pasta,34.79,True
1102,396,Fall Pizza,29.59,True
1103,366,Recognize Pizza,9.38,True
1104,289,Me Sandwich,19.78,True
1105,173,Game Pizza,25.07,True
1106,90,Record Sandwich,36.15,True
1107,65,Possible Salad,26.96,True
1108,82,Past Soup,48.68,True
1109,485,Wrong Salad,15.73,False
1110,29,Them Pasta,48.38,True
1111,274,Second Sandwich,48.66,True
1112,115,Skin Burger,44.45,False
1113,68,Area Roll,38.99,False
1114,180,Force Sushi,9.13,True
1115,252,Leg Sandwich,30.4,True
1116,344,Magazine Burger,44.06,True
1117,40,Deal Pasta,8.1,True
1118,190,Face Pasta,27.02,True
1119,418,Contain Pizza,49.95,True
1120,317,Within Pizza,5.74,True
1121,40,Fill Salad,31.78,False
1122,213,Force Roll,14.57,True
1123,450,Early Roll,22.09,True
1124,283,Evidence Burger,8.64,False
1125,428,President Pasta,12.36,True
1126,100,Add Salad,37.24,True
1127,455,Their Pasta,31.85,True
1128,117,Mr Pasta,20.42,True
1129,122,Game Sandwich,12.92,True
1130,356,Watch Salad,22.0,True
1131,470,Choice Roll,20.08,True
1132,283,Standard Burger,31.37,True
1133,64,Rate Soup,37.3,True
1134,233,Defense Salad,48.53,True
1135,14,Same Roll,49.22,True
1136,252,Whose Burger,30.24,True
1137,107,Whether Pizza,25.46,True
1138,148,Matter Salad,28.43,True
1139,312,Send Burger,30.03,True
1140,101,Six Pizza,5.76,True
1141,372,Assume Pasta,39.02,True
1142,210,Song Pizza,14.03,True
1143,179,Very Sandwich,28.49,True
1144,386,Modern Salad,24.49,True
1145,430,Huge Burger,36.17,True
1146,296,Quite Pasta,28.77,True
1147,353,Mouth Soup,34.68,True
1148,164,Against Sushi,13.2,True
1149,90,Hospital Pasta,31.59,False
1150,494,Sea Sushi,14.21,True
1151,303,Enjoy Sushi,33.13,True
1152,92,Word Roll,13.48,False
1153,316,Save Roll,39.64,True
1154,378,Class Roll,23.4,True
1155,69,Thus Sushi,34.46,True
1156,267,Want Pasta,49.67,True
1157,25,Do Roll,38.08,True
1158,2,Much Burger,10.55,True
1159,424,Life Soup,44.63,False
1160,261,Manage Salad,6.31,True
1161,392,Pass Pasta,45.27,True
1162,191,Serve Roll,16.36,True
1163,134,Subject Roll,12.48,True
1164,147,Choose Burger,27.71,True
1165,116,Address Sushi,14.71,True
1166,9,Treat Salad,46.44,True
1167,96,Health Soup,41.23,True
1168,440,End Soup,40.09,True
1169,298,Out Pasta,46.88,False
1170,374,Natural Pasta,46.88,False
1171,383,Recent Pasta,47.63,True
1172,35,She Sandwich,9.63,False
1173,420,Suffer Salad,22.64,True
1174,333,Matter Salad,42.88,True
1175,341,Toward Burger,48.1,True
1176,330,Strong Roll,21.92,True
1177,467,Staff Pizza,10.44,True
1178,162,Say Burger,49.4,True
1179,294,Economy Salad,34.47,True
1180,123,Start Sushi,45.76,True
1181,364,Four Pizza,11.94,False
1182,341,For Sushi,23.77,True
1183,122,Life Pasta,29.43,True
1184,311,Tell Pasta,13.04,True
1185,229,Eight Pasta,13.42,True
1186,176,While Pizza,5.02,True
1187,218,Maybe Salad,34.98,True
1188,151,History Sandwich,35.85,True
1189,144,Question Sushi,10.62,False
1190,360,Term Sandwich,14.82,True
1191,40,Event Burger,30.33,True
1192,167,Rock Soup,37.26,True
1193,47,Lay Pizza,20.26,True
1194,225,Become Roll,35.87,False
1195,80,Decision Pasta,19.67,True
1196,150,Data Salad,48.0,True
1197,102,Open Sushi,14.72,True
1198,220,Write Salad,5.38,True
1199,458,Free Pasta,16.61,True
1200,313,Against Salad,20.73,False
1201,308,Tend Pasta,19.66,True
1202,390,Artist Sandwich,14.55,True
1203,141,Almost Sandwich,45.79,True
1204,15,Share Sushi,12.11,False
1205,17,Read Roll,11.7,True
1206,268,Sort Burger,25.01,True
1207,286,Model Sandwich,14.41,True
1208,288,Sure Roll,32.7,True
1209,382,House Soup,5.32,True
1210,17,Relationship Soup,18.67,True
1211,189,Near Pizza,44.61,True
1212,328,White Sandwich,48.15,True
1213,220,Throw Soup,48.98,True
1214,93,Role Sushi,13.69,True
1215,29,Show Pizza,10.57,True
1216,309,Image Roll,31.91,True
1217,107,Create Pizza,42.61,False
1218,98,Five Pizza,29.78,False
1219,487,Financial Soup,43.55,False
1220,87,Business Pizza,43.74,True
1221,420,Tonight Salad,34.25,True
1222,202,Political Pizza,16.31,False
1223,376,Laugh Pasta,37.12,False
1224,73,Pressure Soup,36.59,True
1225,440,Toward Burger,16.81,True
1226,58,Your Sushi,25.43,True
1227,233,Middle Burger,18.86,True
1228,226,Agent Roll,43.36,True
1229,127,Bit Sushi,6.77,False
1230,395,Long Roll,8.45,True
1231,278,Last Salad,12.14,True
1232,409,Quickly Sushi,37.55,False
1233,138,Who Pasta,25.2,True
1234,214,Allow Burger,19.86,True
1235,68,Some Salad,38.22,True
1236,413,Beautiful Pizza,12.46,True
1237,85,Dinner Roll,36.23,True
1238,441,Him Pizza,11.55,False
1239,434,Much Sandwich,18.34,True
1240,40,Reality Burger,45.47,True
1241,458,Trial Salad,13.24,True
1242,54,Early Salad,31.54,True
1243,241,You Pasta,26.12,True
1244,400,Majority Soup,40.05,False
1245,87,Throw Salad,26.13,True
1246,375,Require Sandwich,10.91,True
1247,362,Statement Sushi,14.23,True
1248,439,Military Pizza,31.99,True
1249,350,Field Soup,12.66,True
1250,301,Very Roll,42.51,True
1251,275,Second Pizza,23.96,True
1252,481,Drug Pizza,6.95,True
1253,240,Phone Pasta,19.24,True
1254,264,Foreign Sushi,7.9,True
1255,328,Pick Sushi,19.18,True
1256,456,Water Sandwich,33.23,True
1257,467,Now Pizza,21.48,True
1258,440,Computer Pasta,39.35,True
1259,375,Alone Roll,36.82,True
1260,153,Situation Soup,28.81,True
1261,359,Attention Pizza,7.55,True
1262,480,Require Burger,39.0,False
1263,138,According Soup,29.57,False
1264,408,Whatever Soup,26.4,True
1265,57,Shoulder Sushi,13.68,True
1266,246,Nation Burger,22.37,True
1267,169,Present Salad,41.55,True
1268,106,Owner Pizza,38.63,False
1269,134,Environmental Soup,46.13,True
1270,3,Close Burger,11.63,True
1271,305,Than Soup,43.12,True
1272,95,Front Burger,45.58,True
1273,329,Across Sandwich,19.66,True
1274,392,Finish Sushi,28.74,True
1275,82,Ability Pasta,13.18,True
1276,137,May Salad,30.41,True
1277,416,Sound Salad,15.73,True
1278,214,Enjoy Burger,5.9,True
1279,491,Before Soup,5.02,True
1280,258,Minute Roll,20.2,True
1281,214,Food Salad,30.31,True
1282,120,Say Soup,17.55,True
1283,256,Sometimes Soup,42.54,True
1284,122,Personal Pasta,15.59,True
1285,20,Floor Soup,8.96,True
1286,265,Feeling Sushi,6.51,True
1287,480,Most Pizza,37.18,True
1288,246,Line Pasta,36.01,True
1289,368,Science Burger,26.07,True
1290,227,Example Pizza,12.69,False
1291,476,Area Sandwich,32.85,True
1292,56,Draw Roll,21.86,True
1293,111,Church Roll,17.96,True
1294,447,Alone Burger,31.34,True
1295,344,Truth Pasta,8.49,True
1296,54,Early Soup,9.01,True
1297,312,System Soup,12.77,True
1298,459,Ever Pizza,6.85,False
1299,173,Police Sandwich,41.92,True
1300,23,Owner Pasta,15.58,True
1301,17,Respond Sushi,46.43,True
1302,330,According Burger,46.24,True
1303,264,Live Burger,45.11,True
1304,210,Station Pasta,10.55,True
1305,147,Station Burger,20.93,False
1306,173,Strong Pasta,26.91,True
1307,41,Even Pizza,8.33,True
1308,14,Magazine Burger,34.45,True
1309,495,Security Soup,29.06,True
1310,3,According Pizza,27.44,True
1311,225,Charge Pizza,37.85,True
1312,269,Attack Salad,47.73,True
1313,177,Hot Sushi,12.14,True
1314,404,Fund Burger,45.89,False
1315,289,Rule Sushi,43.3,True
1316,374,During Roll,33.07,True
1317,236,Card Soup,45.8,True
1318,121,Prepare Burger,22.52,False
1319,132,Music Salad,42.99,True
1320,342,Language Pizza,48.15,True
1321,369,Difference Salad,12.63,True
1322,190,Other Roll,32.11,True
1323,307,Lawyer Roll,40.53,False
1324,489,Clear Pasta,17.85,False
1325,211,North Pasta,19.93,True
1326,396,Recognize Roll,25.35,True
1327,436,Individual Sandwich,35.03,False
1328,194,Economic Burger,9.8,True
1329,113,Road Burger,20.24,True
1330,220,Who Sandwich,33.55,True
1331,392,Leader Pizza,32.06,True
1332,481,Opportunity Pasta,27.91,True
1333,221,Operation Burger,7.54,True
1334,159,Well Burger,44.01,True
1335,165,General Pizza,45.7,True
1336,177,Near Roll,41.21,True
1337,372,Law Burger,49.58,True
1338,262,Issue Roll,45.9,True
1339,376,Bank Pizza,14.1,False
1340,84,Political Pizza,30.28,True
1341,251,They Sandwich,27.7,True
1342,148,Front Pizza,32.17,True
1343,224,Money Sushi,27.06,True
1344,273,How Roll,48.08,False
1345,286,Future Sushi,29.41,True
1346,140,Government Sandwich,40.59,True
1347,480,Wear Salad,26.11,True
1348,260,Including Soup,24.15,True
1349,91,Opportunity Pasta,9.43,True
1350,494,Must Roll,46.41,True
1351,271,Act Salad,24.96,True
1352,97,Part Pasta,20.78,True
1353,496,Him Salad,45.36,True
1354,250,Size Pizza,12.49,True
1355,416,Join Sushi,44.54,True
1356,63,Yet Pasta,28.99,True
1357,459,Respond Roll,46.87,True
1358,11,Pass Soup,22.78,True
1359,207,War Pasta,38.01,True
1360,2,In Burger,44.88,True
1361,335,Political Sushi,9.9,True
1362,77,Treat Salad,23.11,True
1363,199,Paper Pizza,45.31,True
1364,34,Manage Soup,29.79,True
1365,74,Particularly Salad,6.82,True
1366,169,Now Roll,11.97,False
1367,237,Director Salad,38.04,True
1368,305,Site Sushi,5.39,True
1369,96,Case Pasta,26.17,False
1370,117,Ground Soup,33.42,True
1371,25,Institution Pasta,47.34,False
1372,25,Theory Roll,44.29,True
1373,432,Parent Sushi,41.53,True
1374,388,Picture Soup,6.14,True
1375,452,Letter Pasta,29.66,True
1376,309,Ever Sandwich,38.16,True
1377,219,Such Soup,47.42,True
1378,177,Wear Roll,18.03,True
1379,57,Seem Pasta,32.9,True
1380,144,This Sandwich,38.28,True
1381,336,Around Sandwich,31.07,True
1382,59,Receive Salad,34.79,True
1383,139,Over Soup,12.53,True
1384,407,Lead Soup,9.96,True
1385,98,Amount Pizza,24.03,True
1386,153,Firm Pizza,28.36,True
1387,109,Go Pizza,22.58,True
1388,89,Music Sushi,45.48,True
1389,468,Own Sushi,6.45,True
1390,134,Top Roll,29.53,True
1391,470,Recognize Soup,36.82,True
1392,233,Hospital Salad,36.59,True
1393,155,City Burger,31.08,True
1394,177,Current Burger,36.16,True
1395,5,Ahead Sushi,7.7,True
1396,267,Management Pizza,46.79,True
1397,74,Worker Pasta,47.29,True
1398,223,Movie Sushi,11.16,True
1399,154,Environmental Salad,39.76,True
1400,113,Have Pizza,49.73,True
1401,329,Bad Roll,38.95,True
1402,294,Policy Sushi,6.82,True
1403,414,Event Sushi,47.71,True
1404,144,Republican Salad,12.7,True
1405,142,Him Roll,25.73,False
1406,198,Two Roll,16.56,True
1407,491,Seek Soup,39.56,False
1408,437,Talk Salad,27.41,True
1409,357,Society Roll,42.22,True
1410,432,Upon Sushi,16.52,True
1411,18,Front Sandwich,11.75,True
1412,423,Situation Sandwich,38.75,True
1413,139,Republican Soup,17.74,True
1414,25,Support Salad,42.08,True
1415,12,His Pasta,24.85,True
1416,260,Theory Roll,5.32,True
1417,209,Church Roll,19.69,False
1418,246,Against Roll,25.24,True
1419,397,Feel Pasta,29.14,False
1420,99,Different Burger,34.53,True
1421,221,Man Soup,26.05,True
1422,251,Technology Burger,37.69,True
1423,2,Surface Burger,7.02,True
1424,71,Add Sushi,14.43,True
1425,16,News Sandwich,16.82,False
1426,372,Matter Burger,49.85,True
1427,35,Forward Sushi,10.03,True
1428,301,Whatever Soup,31.26,True
1429,287,Water Soup,12.11,True
1430,444,History Burger,13.23,True
1431,24,Perhaps Salad,20.35,True
1432,484,Until Burger,11.23,True
1433,356,Letter Burger,33.85,True
1434,375,Personal Sushi,18.23,True
1435,383,Remain Soup,12.07,True
1436,341,Fill Sandwich,42.93,True
1437,61,Little Sandwich,16.43,True
1438,242,Understand Sandwich,35.88,False
1439,194,Much Roll,17.36,True
1440,261,Tough Roll,36.26,True
1441,70,Style Pasta,13.61,True
1442,83,Painting Sushi,43.8,True
1443,354,Significant Pasta,8.33,True
1444,98,Such Roll,13.13,True
1445,462,Or Sushi,40.91,True
1446,233,Poor Salad,49.91,True
1447,140,Form Burger,45.97,True
1448,105,Husband Salad,23.87,True
1449,362,Purpose Roll,35.39,True
1450,486,Stop Pasta,25.55,True
1451,401,Generation Sushi,26.2,False
1452,492,Plan Pizza,28.57,False
1453,226,Eye Burger,35.42,True
1454,264,Same Sandwich,11.55,True
1455,309,Ever Pizza,24.75,True
1456,201,Agree Salad,29.8,True
1457,192,Cultural Sushi,27.71,True
1458,494,Tree Pizza,44.59,False
1459,278,Himself Pasta,20.79,True
1460,286,Beautiful Roll,20.89,False
1461,300,Others Soup,37.71,True
1462,245,Collection Roll,29.31,True
1463,317,Soon Pizza,6.48,True
1464,463,Tax Pasta,26.81,True
1465,18,Cell Soup,40.42,True
1466,363,Sort Salad,16.4,True
1467,455,Couple Sushi,13.67,True
1468,434,Challenge Salad,21.12,True
1469,18,Might Burger,16.25,True
1470,354,Contain Burger,12.94,True
1471,135,Off Pizza,15.14,True
1472,400,Both Sushi,20.52,True
1473,93,Pass Pasta,7.21,True
1474,5,Window Burger,19.76,True
1475,42,Base Sushi,45.64,True
1476,474,Friend Pasta,20.7,True
1477,350,Message Pizza,47.49,True
1478,176,Country Sushi,38.8,True
1479,282,Theory Sandwich,22.94,True
1480,157,Probably Sushi,29.95,True
1481,137,Believe Sandwich,34.47,True
1482,138,Identify Pasta,19.4,True
1483,168,Star Sandwich,46.5,True
1484,340,Team Salad,6.22,True
1485,246,Avoid Salad,13.27,True
1486,334,Travel Pizza,41.15,True
1487,248,Best Sushi,33.31,True
1488,177,Clear Soup,49.4,True
1489,491,Land Salad,46.58,True
1490,275,None Burger,31.17,True
1491,152,Once Burger,44.9,True
1492,493,About Pizza,47.26,True
1493,92,Many Soup,19.65,True
1494,443,Control Sandwich,11.78,True
1495,292,Throughout Pizza,47.13,True
1496,342,Grow Sandwich,15.11,True
1497,53,Daughter Salad,22.5,True
1498,221,Tell Salad,18.75,True
1499,110,Ever Burger,39.75,True
1500,318,Rate Burger,12.41,True
1501,393,Let Pasta,43.55,True
1502,248,Staff Pasta,21.47,True
1503,451,Difference Burger,38.27,True
1504,315,Along Soup,15.28,True
1505,251,Week Sandwich,42.32,True
1506,431,Way Pizza,45.55,True
1507,452,Class Soup,17.38,True
1508,348,Four Roll,21.27,False
1509,454,Human Soup,16.8,False
1510,270,Individual Burger,14.22,True
1511,296,Forward Burger,43.14,False
1512,132,Hope Roll,28.95,True
1513,238,Adult Sushi,26.93,True
1514,17,You Sushi,22.59,True
1515,233,Hit Sushi,30.22,True
1516,308,Improve Burger,29.56,True
1517,163,Old Sandwich,49.41,True
1518,257,Health Sandwich,31.4,True
1519,45,Process Burger,49.03,True
1520,275,Research Soup,15.36,True
1521,377,Crime Salad,7.17,True
1522,64,Take Pizza,23.6,True
1523,473,Although Sandwich,13.18,True
1524,171,Discussion Sandwich,48.83,False
1525,390,Commercial Sushi,22.94,True
1526,445,Nice Soup,9.01,True
1527,126,Same Salad,7.74,True
1528,118,Page Burger,6.19,True
1529,383,North Salad,20.91,True
1530,416,Hit Soup,35.92,False
1531,382,More Salad,8.32,False
1532,74,Mrs Sushi,23.26,True
1533,239,Point Salad,33.43,True
1534,338,Program Pizza,44.15,True
1535,209,Yard Salad,19.05,False
1536,374,Agency Sushi,17.5,True
1537,189,Out Sushi,36.89,True
1538,365,Trip Burger,12.7,True
1539,472,You Soup,45.09,True
1540,34,Ever Sushi,22.48,True
1541,491,Left Roll,23.3,True
1542,462,Player Sushi,35.67,True
1543,430,Would Sushi,38.76,True
1544,233,Have Sandwich,5.33,True
1545,448,Have Sushi,22.84,True
1546,267,Produce Sandwich,22.8,True
1547,198,Bad Sushi,43.58,True
1548,9,Truth Pizza,48.0,True
1549,290,Feeling Salad,27.21,True
1550,156,Way Soup,26.67,True
1551,166,Wish Pasta,20.8,True
1552,161,Yeah Salad,11.36,False
1553,278,Best Soup,14.18,True
1554,118,Race Sushi,29.83,True
1555,224,Stuff Pasta,15.1,True
1556,359,Catch Salad,48.4,True
1557,101,Form Roll,34.71,True
1558,359,Four Soup,5.95,True
1559,179,Face Roll,20.58,True
1560,107,Call Soup,28.16,True
1561,289,Either Salad,38.51,True
1562,21,Parent Sushi,21.79,False
1563,478,Loss Roll,25.92,True
1564,400,Box Pizza,38.88,False
1565,85,Type Pasta,11.67,True
1566,495,Difficult Burger,11.61,True
1567,38,Firm Soup,28.98,True
1568,72,Number Salad,27.15,True
1569,382,Thought Pasta,12.51,True
1570,115,List Sushi,27.75,True
1571,423,Reveal Salad,13.87,True
1572,223,Certainly Sandwich,39.89,True
1573,108,Lose Salad,35.47,False
1574,71,Appear Soup,49.45,True
1575,210,Nice Salad,35.2,True
1576,416,Group Sandwich,7.67,True
1577,212,Situation Soup,21.69,True
1578,139,Rich Soup,29.41,True
1579,281,Alone Pasta,45.96,True
1580,301,Whose Roll,15.28,True
1581,24,General Sandwich,15.75,True
1582,45,His Pizza,24.14,True
1583,182,Phone Sandwich,8.14,True
1584,289,Not Roll,47.42,True
1585,414,Information Pizza,44.26,True
1586,416,Decade Roll,21.67,True
1587,366,Government Salad,31.31,True
1588,376,Home Roll,44.82,True
1589,131,Child Pasta,9.93,True
1590,320,Manage Pasta,23.68,True
