history_id,item_id,price,is_available,updated_at
1437,2281,11.97,True,2022-07-24 14:16:09.549385
1438,1679,20.77,True,2022-03-14 18:46:36.724918
1439,4819,27.01,True,2022-03-06 08:29:11.609998
1440,3213,34.25,True,2022-06-14 20:22:09.573504
1441,2563,7.89,True,2022-04-07 06:46:12.814514
1442,33,7.49,True,2022-12-11 14:07:30.296451
1443,829,19.62,True,2022-07-26 23:50:39.028126
1444,1328,12.09,True,2022-04-02 22:34:36.665262
1445,3455,22.22,True,2023-03-04 22:29:11.471385
1446,4947,13.32,True,2023-01-21 17:47:09.807998
1447,4952,6.2,True,2022-12-10 07:25:05.935500
1448,1467,33.53,False,2022-09-19 16:14:10.010237
1449,2518,25.13,True,2022-06-07 02:51:07.879367
1450,492,32.31,False,2022-01-26 21:10:17.056738
1451,4441,31.32,True,2022-07-11 03:09:54.348142
1452,1,19.44,True,2023-05-01 21:28:42.345186
1453,653,49.29,True,2023-03-23 11:10:04.310128
1454,2939,47.25,True,2023-02-08 20:46:06.382189
1455,1571,46.88,True,2023-03-24 04:17:03.660979
1456,3099,26.69,False,2022-08-19 07:24:02.824028
1457,375,37.42,True,2022-06-27 14:19:32.713843
1458,3879,33.28,True,2022-01-09 05:35:19.219674
1459,3164,20.67,True,2022-06-27 10:28:25.071130
1460,2665,41.12,False,2023-03-16 07:26:12.792029
1461,3617,16.97,True,2022-07-30 05:56:15.932774
1462,28,34.77,True,2022-04-01 16:58:49.526420
1463,1779,44.81,True,2022-03-25 04:33:01.268011
1464,645,29.74,True,2023-01-10 07:42:40.195834
1465,2206,46.73,True,2022-11-23 19:32:13.385902
1466,948,41.34,True,2023-05-18 06:11:37.070886
1467,479,32.94,True,2022-04-27 10:48:36.275350
1468,4662,49.48,True,2023-01-04 12:06:30.386910
1469,4412,19.96,False,2022-02-04 12:14:17.768233
1470,3478,41.44,True,2022-04-19 11:11:14.217983
1471,3469,36.85,True,2023-04-07 04:18:12.110989
1472,3421,17.21,True,2022-08-25 01:50:16.352642
1473,4748,9.89,True,2023-05-08 20:43:17.785032
1474,4471,22.15,True,2023-03-12 22:37:58.993617
1475,560,20.96,True,2022-07-11 16:53:11.134928
1476,4165,24.7,True,2023-04-17 17:45:53.403677
1477,4767,43.16,True,2023-05-08 06:48:02.800413
1478,876,49.77,True,2022-12-29 14:04:03.781018
1479,2590,35.63,True,2023-05-03 17:16:29.999364
1480,3295,16.42,True,2022-06-27 08:18:30.411054
1481,3353,41.61,True,2022-07-24 03:32:13.643485
1482,1626,41.98,True,2023-04-12 13:45:44.547851
1483,1549,36.33,True,2022-02-21 15:11:58.850072
1484,3675,28.53,True,2022-07-20 00:02:32.818469
1485,1395,18.84,True,2022-04-14 21:16:36.314184
1486,4255,37.73,True,2023-02-02 21:42:19.863560
1487,4658,18.83,True,2022-12-16 11:44:01.686497
1488,3404,35.81,True,2022-04-10 12:46:46.175892
1489,3337,19.09,True,2022-06-05 22:16:15.720625
1490,2042,49.89,True,2023-04-02 11:00:00.423169
1491,1795,43.33,False,2023-01-17 12:02:50.745512
1492,3293,22.38,True,2023-03-06 08:19:31.782902
1493,42,24.04,True,2022-12-02 06:44:56.568724
1494,4748,28.14,True,2023-04-22 04:00:52.072117
1495,3848,5.64,True,2022-04-13 04:38:04.237635
1496,234,9.17,True,2022-04-21 09:05:23.080044
1497,2489,26.22,True,2022-11-07 21:25:47.602968
1498,488,25.07,True,2022-01-19 23:41:31.573615
1499,3017,24.61,True,2022-06-11 23:21:42.859030
1500,2487,19.12,True,2022-01-03 09:23:01.728340
1501,76,11.67,True,2022-07-23 14:56:43.708937
1502,1437,48.26,True,2022-01-14 03:04:38.190024
1503,816,34.35,True,2022-12-31 13:25:03.828871
1504,948,6.89,True,2023-03-15 15:09:10.440596
1505,363,46.43,False,2022-06-21 00:30:12.970770
1506,4746,45.36,True,2022-05-29 15:38:10.502339
1507,741,22.52,True,2022-11-27 17:45:21.513406
1508,1357,31.07,True,2022-02-05 09:51:43.781438
1509,3260,41.22,True,2022-12-24 10:58:28.366602
1510,1584,30.33,True,2022-02-17 01:36:03.258515
1511,1343,45.92,True,2023-02-11 04:51:19.097617
1512,240,34.43,True,2022-10-17 02:09:48.763067
1513,3373,31.33,False,2023-04-30 06:13:15.790717
1514,4928,6.28,True,2023-04-16 12:36:02.272680
1515,718,28.6,True,2023-04-05 22:04:53.944475
1516,808,12.21,True,2022-11-01 01:53:26.552950
1517,3188,40.35,True,2023-03-08 22:57:02.158198
1518,3454,27.87,True,2023-03-21 00:00:40.910671
1519,936,22.37,True,2022-05-28 16:53:24.677863
1520,2811,5.19,True,2022-08-14 15:04:43.030689
1521,3962,16.57,True,2022-08-11 02:53:29.626136
1522,2742,28.77,False,2022-05-14 16:24:05.622445
1523,2402,26.14,True,2022-07-08 09:16:37.555401
1524,4140,46.97,True,2022-02-02 22:04:24.035408
1525,3432,34.49,True,2023-03-02 15:16:00.391035
1526,4873,47.38,True,2022-12-12 19:16:21.071251
1527,3309,42.03,True,2022-05-22 13:06:25.316310
1528,2137,30.22,True,2022-10-02 22:13:55.159867
1529,2856,18.76,True,2022-01-22 05:45:59.687570
1530,162,12.84,True,2022-10-20 05:53:10.893459
1531,1194,13.7,True,2022-07-01 11:25:16.442952
1532,1509,27.7,True,2022-12-17 03:33:39.910649
1533,2579,44.02,True,2022-05-07 22:30:17.499315
1534,4911,23.04,True,2022-12-16 05:11:32.430334
1535,4549,37.63,True,2022-10-01 17:32:14.123817
1536,626,11.8,True,2023-05-17 20:22:21.331683
1537,4415,19.63,True,2023-02-11 09:33:02.169116
1538,2068,27.5,False,2022-08-11 09:13:21.447564
1539,3217,15.22,True,2022-01-12 10:33:38.312914
1540,2847,9.34,True,2022-05-21 21:52:45.544853
1541,3111,5.65,True,2022-05-07 14:33:09.594293
1542,348,38.72,True,2022-03-19 15:03:11.508122
1543,768,25.69,True,2022-08-03 01:42:32.256170
1544,886,22.41,True,2022-01-28 11:12:09.840363
1545,2196,14.66,True,2023-01-17 00:12:03.668920
1546,3194,16.97,True,2022-02-06 07:56:18.405689
1547,3803,41.39,True,2023-05-09 04:57:05.632618
1548,2537,15.22,False,2022-01-23 12:46:17.684874
1549,518,46.39,True,2022-05-11 14:27:59.998201
1550,1689,19.25,True,2022-04-17 21:58:16.287574
1551,3029,9.71,True,2022-01-26 08:40:56.731554
1552,3522,36.95,True,2022-09-02 07:16:30.604839
1553,2837,34.06,True,2022-11-25 20:47:30.377983
1554,3416,8.36,True,2023-02-23 02:53:04.247820
1555,2594,5.34,True,2022-02-16 11:47:09.999738
1556,1061,20.83,True,2023-05-25 20:35:02.182522
1557,3769,49.86,True,2022-08-03 11:41:08.942684
1558,2093,9.31,True,2022-05-05 14:10:37.904234
1559,3870,45.51,True,2023-02-25 21:39:10.157399
1560,3612,36.39,True,2023-02-21 17:45:56.445993
1561,1365,21.12,True,2022-11-02 12:06:22.242801
1562,1358,31.52,False,2022-08-24 20:12:03.442425
1563,1813,38.96,True,2022-11-07 23:35:31.294678
1564,469,31.4,True,2022-03-14 13:31:57.830091
1565,55,46.67,True,2022-11-10 02:47:38.185927
1566,3794,46.16,False,2023-02-26 15:37:03.924906
1567,1736,25.43,True,2023-02-14 05:34:12.277595
1568,1729,44.07,True,2022-05-28 16:49:43.099979
1569,3683,12.15,True,2022-10-13 00:45:49.862693
1570,2624,32.32,True,2023-05-08 13:10:54.439169
1571,2396,33.84,True,2022-09-24 22:11:16.191967
1572,4690,13.88,True,2022-07-26 10:48:05.867155
1573,2264,30.17,True,2022-05-27 16:51:30.539959
1574,2856,26.46,True,2023-01-13 20:12:28.546887
1575,1541,29.2,True,2023-02-25 09:11:50.845826
1576,302,15.9,True,2022-05-17 01:56:06.421917
1577,4154,7.0,False,2022-01-19 08:25:09.829945
1578,3600,19.31,False,2022-02-18 12:55:36.952897
1579,128,11.66,True,2023-02-28 14:35:09.056045
1580,2671,43.92,True,2023-03-05 15:43:42.836451
1581,2649,47.51,True,2022-10-13 19:11:13.500100
1582,19,22.65,True,2023-01-06 12:12:10.964177
1583,2527,12.31,True,2023-04-06 09:07:29.786966
1584,1334,47.2,True,2022-09-08 15:20:44.943960
1585,4565,43.72,True,2023-01-02 20:18:49.855539
1586,4072,13.2,True,2022-08-15 15:58:22.783288
1587,1015,42.38,True,2022-07-21 16:09:43.168036
1588,4052,23.53,False,2022-01-16 19:59:56.898190
1589,2981,38.0,True,2023-02-20 17:04:39.228690
1590,4566,21.59,True,2022-08-20 19:17:39.348346
1591,4651,39.74,True,2022-07-02 14:42:12.224160
1592,2224,6.87,True,2023-01-26 22:56:49.594498
1593,4198,23.32,True,2022-10-05 10:43:37.869117
1594,2591,31.27,False,2022-02-09 21:00:52.348876
1595,110,31.51,True,2022-02-01 08:59:52.333865
1596,4870,45.28,True,2022-01-28 08:35:51.014141
1597,2405,35.97,True,2022-08-16 08:57:25.821968
1598,1285,22.74,True,2022-06-04 07:21:25.215798
1599,4935,31.87,True,2022-07-26 15:15:13.888618
1600,4193,39.57,True,2022-06-13 01:26:37.257740
1601,263,49.47,True,2023-03-26 09:22:08.651774
1602,389,42.41,True,2022-01-04 08:15:44.212723
1603,2510,7.76,True,2022-08-08 18:39:11.743069
1604,4443,47.61,True,2023-04-28 12:10:21.930652
1605,4270,24.66,True,2023-03-27 09:26:56.877484
1606,49,33.44,True,2023-04-18 00:21:42.605407
1607,3356,33.63,True,2022-11-01 07:20:43.413657
1608,4018,28.45,True,2022-04-28 14:32:46.888130
1609,1851,28.2,True,2022-08-11 16:01:18.328954
1610,3429,7.51,True,2022-10-24 12:19:42.899433
1611,2347,13.85,True,2022-03-19 04:47:05.628122
1612,4766,19.92,True,2022-03-02 01:55:42.309789
1613,1997,18.88,True,2022-01-27 23:30:11.258420
1614,1837,49.88,True,2022-04-21 09:15:32.166564
1615,2718,47.94,True,2022-12-27 06:19:59.230050
1616,4515,24.48,True,2022-03-07 16:56:31.514691
1617,612,25.24,True,2022-03-10 19:37:06.170969
1618,2213,40.59,True,2022-11-17 22:50:07.687734
1619,1761,15.69,True,2023-02-03 00:40:59.296019
1620,318,37.27,True,2022-02-15 08:58:22.982364
1621,2876,43.24,True,2022-05-03 03:15:35.289557
1622,55,31.61,True,2022-07-08 06:24:19.398587
1623,718,25.21,True,2022-04-30 13:23:20.011849
1624,2844,17.16,True,2022-04-21 00:00:34.881899
1625,4355,18.42,True,2023-02-07 10:22:35.043577
1626,3556,38.65,False,2023-03-17 23:36:31.324256
1627,2215,38.88,True,2022-10-27 22:37:51.282915
1628,1730,49.56,True,2022-01-09 19:47:21.601684
1629,2219,49.97,True,2022-07-25 05:54:32.875983
1630,1567,7.87,True,2023-05-08 21:49:33.547315
1631,695,36.56,True,2022-05-05 07:25:48.213912
1632,3792,16.86,True,2023-02-06 14:39:41.448974
1633,2929,43.37,True,2022-07-29 07:22:28.372874
1634,1669,22.09,True,2023-04-19 00:30:08.185553
1635,3509,26.82,False,2023-01-30 01:21:47.978024
1636,133,27.15,True,2022-05-20 01:32:20.277953
1637,1644,5.93,True,2023-01-03 17:04:37.836168
1638,3335,7.82,True,2022-02-16 15:19:58.367577
1639,2671,27.9,True,2022-12-02 10:51:52.207500
1640,993,12.96,True,2022-09-14 10:07:56.413811
1641,1339,5.98,True,2023-02-28 08:42:44.115343
1642,1647,48.95,True,2023-04-14 07:01:12.898171
1643,4970,22.39,False,2023-04-24 23:03:07.121531
1644,843,49.09,True,2022-06-09 10:16:48.985059
1645,1172,35.87,True,2022-11-18 07:43:42.737903
1646,4648,47.74,True,2023-02-15 02:52:48.669469
1647,1695,49.99,True,2023-03-28 12:32:30.399491
1648,4087,49.0,False,2023-04-10 20:23:39.003283
1649,612,5.95,True,2022-06-11 14:51:39.956292
1650,2843,17.81,True,2023-05-14 00:33:35.358557
1651,404,23.8,True,2022-09-12 07:26:10.149777
1652,2728,8.84,True,2022-03-02 18:11:38.674013
1653,3093,31.36,True,2022-03-24 21:45:19.160744
1654,4464,44.06,True,2022-09-20 13:38:01.768642
1655,912,46.48,True,2022-08-12 17:28:12.768057
1656,4765,17.34,True,2022-06-10 23:47:02.490676
1657,1612,35.63,True,2023-02-13 22:54:43.696816
1658,1657,37.33,True,2023-01-24 23:12:33.578872
1659,4125,12.27,True,2022-08-05 20:34:40.123155
1660,1468,37.57,True,2023-05-26 03:21:40.335039
1661,96,21.72,True,2022-11-19 22:42:32.166589
1662,2814,9.45,False,2022-04-04 12:53:04.792503
1663,4408,39.64,True,2022-02-24 07:09:33.069636
1664,2638,27.91,True,2023-05-10 00:11:11.490582
1665,2906,45.18,True,2022-11-02 00:49:29.170780
1666,539,26.05,True,2022-12-02 12:25:16.262531
1667,3034,33.88,True,2022-05-03 16:14:46.521354
1668,2970,47.41,True,2022-04-03 06:29:35.297670
1669,123,48.71,True,2023-03-15 06:14:47.617248
1670,468,23.11,False,2022-05-17 06:56:46.564184
1671,1631,25.82,True,2023-04-02 00:55:37.267851
1672,1683,46.57,True,2022-01-20 23:36:47.530045
1673,136,45.85,True,2022-12-08 08:53:29.139267
1674,2652,36.91,True,2023-03-14 03:50:30.533409
1675,4130,10.87,True,2022-09-26 21:56:06.702933
1676,3307,38.27,True,2023-01-07 09:11:13.876530
1677,4420,46.72,True,2023-05-07 02:37:22.337544
1678,1092,14.76,True,2022-06-23 02:59:05.517260
1679,1754,40.41,True,2023-01-05 00:59:27.221880
1680,3769,16.02,False,2022-05-11 04:44:02.753948
1681,1864,31.14,True,2022-04-24 05:00:10.642473
1682,477,8.05,True,2022-09-03 00:56:06.978877
1683,152,11.89,True,2023-04-13 03:12:41.576821
1684,2080,20.88,True,2022-01-01 14:17:09.319410
1685,4458,31.2,True,2022-12-18 09:18:11.154402
1686,1483,20.84,True,2023-03-27 05:51:41.512711
1687,4902,12.33,True,2023-05-11 08:43:44.903946
1688,480,40.95,True,2023-05-13 18:17:01.717476
1689,3869,18.49,True,2022-03-30 19:40:39.196461
1690,1783,32.43,True,2023-05-17 01:54:27.476759
1691,4295,27.04,True,2022-03-31 07:00:33.982897
1692,4331,33.01,True,2023-02-06 18:47:58.534392
1693,1222,10.37,True,2022-07-23 09:07:35.113144
1694,975,11.41,True,2023-03-31 20:53:37.569023
1695,4934,7.47,True,2023-04-21 17:02:46.777966
1696,4798,17.0,True,2022-05-02 09:37:51.641417
1697,2626,37.7,True,2022-09-27 04:07:10.073992
1698,779,17.93,True,2022-05-19 02:24:22.099427
1699,2752,32.71,True,2022-04-04 06:33:31.427944
1700,2082,49.91,True,2022-09-18 06:28:26.380551
1701,2068,18.42,True,2022-12-10 18:56:08.650900
1702,796,5.33,True,2023-05-31 03:44:42.560581
1703,3262,10.19,True,2022-11-19 03:40:07.967164
1704,3596,30.21,True,2022-02-14 00:28:06.584685
1705,3775,39.97,True,2023-01-02 02:27:53.814718
1706,1904,7.4,True,2022-10-19 09:31:33.757278
1707,147,21.24,True,2022-02-12 07:57:42.161152
1708,1377,15.42,False,2022-08-08 19:12:28.283818
1709,3021,34.4,True,2023-04-28 17:38:20.642206
1710,2267,13.05,True,2023-01-07 16:04:35.491683
1711,424,36.88,True,2022-08-25 05:25:15.202801
1712,4393,17.23,True,2022-11-12 04:32:50.261678
1713,3041,37.58,False,2023-04-13 17:03:19.781022
1714,3299,35.23,True,2023-03-25 13:49:43.566527
1715,4553,36.3,False,2022-01-31 07:57:54.464369
1716,4245,46.51,True,2022-02-23 15:18:46.968930
1717,1702,28.18,True,2023-03-27 05:17:07.978790
1718,2864,48.54,True,2022-10-03 22:48:11.628953
1719,255,26.27,True,2022-11-10 06:05:21.980247
1720,4918,46.6,True,2023-02-26 23:03:44.336736
1721,757,32.97,True,2022-05-29 01:11:08.327665
1722,2711,23.03,True,2023-02-05 18:40:46.086030
1723,2317,9.98,True,2022-07-09 18:42:12.846901
1724,2591,5.38,True,2022-12-26 00:05:41.517342
1725,1512,18.53,True,2023-03-14 18:21:19.345462
1726,4651,21.06,True,2022-04-10 23:35:24.977218
1727,4162,18.95,True,2022-01-15 23:36:36.228478
1728,2704,16.6,True,2022-11-03 05:12:08.436964
1729,1895,22.21,True,2023-05-14 10:37:47.628778
1730,452,32.91,True,2023-01-29 02:28:56.219365
1731,3055,39.68,True,2022-09-18 21:27:10.916035
1732,4079,8.34,True,2023-03-14 04:27:45.365133
1733,4438,38.88,True,2022-03-29 02:04:22.916433
1734,4630,20.52,True,2022-08-17 04:02:48.712520
1735,1930,19.84,True,2022-05-14 17:10:36.464362
1736,3220,29.12,False,2022-08-24 20:22:55.885473
1737,3686,46.04,True,2022-04-21 23:18:59.700083
1738,1767,39.64,True,2023-01-02 05:24:01.098582
1739,1244,10.02,True,2022-12-06 04:04:58.042829
1740,4449,22.56,True,2022-12-19 05:37:55.332434
1741,4143,45.51,True,2023-02-26 11:42:41.222862
1742,842,13.78,True,2022-07-28 10:57:12.881907
1743,705,27.96,False,2023-05-26 17:45:18.559192
1744,4639,6.36,True,2022-07-18 22:09:59.652549
1745,1046,33.23,True,2023-03-30 18:49:39.772273
1746,3286,25.75,False,2022-05-19 02:02:31.067941
1747,737,30.14,True,2023-01-28 16:59:08.701582
1748,4487,11.51,True,2023-05-11 23:10:35.469673
1749,2650,31.5,True,2022-03-19 18:59:30.468724
1750,3570,26.36,True,2022-08-30 12:17:03.032786
1751,1363,23.69,False,2022-07-18 17:35:24.322264
1752,3434,28.13,True,2023-04-14 17:05:31.825027
1753,655,38.08,True,2022-11-07 12:04:09.436286
1754,1517,47.19,True,2022-05-06 09:29:37.118917
1755,3043,24.42,True,2023-01-01 10:59:03.961735
1756,3426,40.53,True,2022-04-09 12:59:05.618928
1757,1801,18.04,True,2023-03-22 11:03:37.228466
1758,4797,41.25,True,2022-10-25 04:13:25.381851
1759,3159,12.11,True,2023-03-08 13:31:52.357380
1760,3045,47.27,True,2023-03-16 10:50:49.649914
1761,1669,15.09,True,2022-05-20 17:48:07.678418
1762,492,38.0,True,2022-10-06 13:11:11.803889
1763,3111,25.58,True,2023-01-29 17:45:03.804063
1764,40,23.03,True,2022-04-28 12:33:23.936784
1765,2249,17.09,True,2022-05-12 20:08:19.817732
1766,1252,11.04,True,2023-04-26 11:18:07.069912
1767,4649,36.31,True,2023-01-09 15:28:37.058520
1768,526,16.77,True,2022-10-01 22:30:53.996523
1769,1831,42.71,True,2023-03-09 15:00:47.293422
1770,3064,7.58,True,2022-08-10 01:11:41.998811
1771,2300,5.96,True,2023-04-09 06:28:39.977685
1772,1174,10.79,True,2022-07-11 02:47:15.206053
1773,4360,38.0,False,2022-06-02 04:12:33.184488
1774,739,29.3,True,2023-02-28 09:23:23.220189
1775,4303,13.24,True,2023-05-21 09:19:01.421369
1776,860,23.85,False,2023-01-18 14:09:30.174913
1777,1020,33.5,True,2022-10-08 11:22:18.678787
1778,142,43.9,True,2022-12-27 02:37:22.563021
1779,4560,47.02,True,2022-07-05 17:28:05.099376
1780,62,43.89,True,2023-04-21 02:44:57.379220
1781,2965,37.11,True,2022-06-16 06:58:45.306174
1782,4542,31.36,True,2022-04-29 23:51:25.448754
1783,1725,35.67,False,2023-04-01 19:32:38.930980
1784,4687,14.97,True,2022-04-27 23:36:43.398233
1785,1022,39.21,True,2022-05-11 00:16:43.048809
1786,3039,13.32,True,2023-01-15 16:46:50.529222
1787,2377,41.18,True,2022-02-04 00:59:14.911482
1788,1875,37.1,True,2022-04-17 15:08:46.870689
1789,382,47.57,False,2022-04-07 14:19:10.321760
1790,3583,37.96,True,2023-01-17 20:29:59.991359
1791,4803,33.48,True,2022-11-11 09:40:54.075120
1792,4651,31.98,True,2022-08-27 22:44:16.629329
1793,2855,8.17,True,2023-01-03 04:09:28.553611
1794,886,44.23,True,2023-05-25 13:43:27.878302
1795,2324,26.16,True,2022-07-24 10:36:27.079392
1796,2366,12.07,True,2022-10-22 23:14:27.018025
1797,1430,32.39,True,2022-08-31 19:54:35.564948
1798,3975,37.21,True,2022-12-04 07:54:36.578784
1799,3771,39.94,True,2022-12-09 11:39:24.531728
1800,3979,25.9,False,2022-05-13 01:41:46.397194
1801,4706,34.98,False,2022-04-19 14:40:43.091057
1802,1651,30.61,True,2022-09-09 13:52:44.233703
1803,4136,30.83,True,2022-09-17 12:46:20.321172
1804,3964,20.85,True,2022-01-12 00:02:40.218087
1805,2817,5.76,True,2022-02-01 19:23:43.511756
1806,3302,17.14,True,2023-05-08 16:10:14.908602
1807,2181,32.48,True,2022-12-20 14:05:03.354203
1808,4705,42.5,True,2022-05-27 04:48:11.297626
1809,2226,31.48,True,2023-02-17 01:45:58.230341
1810,3698,11.72,True,2022-05-14 06:03:29.031857
1811,398,9.26,True,2022-12-29 12:09:53.869189
1812,743,24.24,True,2022-05-08 23:38:32.656077
1813,4121,32.23,True,2023-03-31 19:23:36.899674
1814,670,42.81,False,2022-01-05 04:00:10.019917
1815,2867,30.8,True,2022-04-01 04:19:38.293938
1816,1265,35.05,False,2023-04-19 04:58:33.475882
1817,3372,25.64,False,2023-04-06 17:44:28.816984
1818,1238,34.1,False,2023-02-04 00:10:07.539371
1819,2435,30.4,True,2022-10-22 01:07:34.709129
1820,2855,28.1,False,2022-06-12 00:54:15.514575
1821,332,17.07,True,2022-04-18 17:42:08.423426
1822,1267,43.66,True,2022-01-13 14:56:47.853279
1823,3819,12.87,True,2023-02-01 06:08:16.889133
1824,4240,40.32,True,2022-05-26 09:05:06.486351
1825,2236,46.43,True,2022-09-14 23:11:24.306965
1826,1399,43.44,True,2023-02-19 06:11:15.439709
1827,4487,6.98,False,2023-03-19 15:00:27.362258
1828,2692,13.16,True,2022-12-01 02:15:03.938544
1829,808,33.06,True,2022-08-25 10:53:09.757244
1830,2208,39.37,True,2023-04-21 14:32:18.779658
1831,1112,9.24,True,2022-03-22 13:36:56.908002
1832,992,48.67,True,2023-03-09 20:21:00.925962
1833,825,25.08,True,2023-04-14 18:58:33.971762
1834,4898,12.15,True,2023-04-25 19:02:58.538190
1835,3505,12.48,True,2023-03-21 10:01:38.341573
1836,683,28.57,True,2022-01-24 19:53:07.634771
1837,1463,30.8,False,2022-11-18 02:13:34.004292
1838,1665,43.16,True,2022-03-27 00:00:46.763315
1839,1373,47.9,False,2023-05-20 23:08:47.244195
1840,1146,19.95,True,2022-05-28 14:13:54.879796
1841,1386,29.17,True,2022-12-15 21:32:36.256760
1842,4024,49.15,False,2022-01-14 19:56:23.044203
1843,697,34.28,True,2022-10-25 09:04:56.360787
1844,1398,43.12,True,2023-05-02 11:38:34.034892
1845,3896,38.61,True,2022-07-13 20:17:56.779299
1846,4966,49.03,True,2022-10-31 08:27:05.607828
1847,2949,28.79,True,2023-03-06 00:33:14.839616
1848,4789,47.5,True,2023-05-28 09:57:19.049881
1849,2058,34.48,True,2022-08-30 14:54:35.552350
1850,3436,31.04,True,2022-11-27 07:37:15.166546
1851,2322,6.4,True,2023-04-24 02:28:48.816646
1852,2002,15.37,True,2022-08-01 08:39:34.886826
1853,3955,20.94,True,2023-04-14 23:47:09.234113
1854,1767,27.76,True,2022-11-19 01:18:13.145028
1855,557,46.55,True,2022-08-29 12:21:06.621497
1856,3033,33.83,True,2022-07-11 23:37:32.198155
1857,2897,39.78,True,2022-07-03 13:13:09.507150
1858,4809,30.84,True,2022-01-30 17:40:24.292786
1859,1108,34.75,True,2022-02-01 05:58:11.688175
1860,3344,35.08,True,2023-05-03 05:07:30.185674
1861,4259,29.62,True,2023-02-07 16:40:45.552909
1862,653,28.65,True,2022-09-10 04:04:14.628112
1863,3383,27.65,True,2022-03-24 19:15:19.555118
1864,3973,39.24,True,2022-10-05 06:32:40.797719
1865,2454,25.4,True,2022-09-20 12:17:07.989330
1866,1961,33.57,False,2022-07-24 19:31:03.015853
1867,3362,32.21,True,2023-02-02 14:57:38.815834
1868,4513,31.28,True,2023-03-31 15:37:34.115466
1869,3495,7.45,False,2022-09-01 05:50:37.650515
1870,1529,21.21,True,2022-06-30 21:19:13.155116
1871,4509,5.89,True,2023-02-18 11:44:02.763036
1872,1380,12.08,False,2022-03-24 16:02:06.371545
1873,4353,35.31,True,2023-01-31 17:06:02.019130
1874,1635,36.25,True,2022-11-29 11:02:22.959346
1875,2077,24.35,True,2022-03-29 19:24:45.904367
1876,1316,43.91,True,2023-04-14 09:39:17.569083
1877,1740,11.96,True,2022-03-03 22:13:06.036520
1878,332,11.39,False,2022-11-19 02:27:52.947878
1879,3447,22.54,True,2022-07-19 20:06:10.850263
1880,3537,32.37,True,2023-04-09 11:59:25.506035
1881,404,45.05,True,2022-06-18 17:48:30.300794
1882,455,37.23,True,2022-11-05 01:38:17.457627
1883,20,23.23,True,2023-04-24 12:49:06.866338
1884,2022,41.64,True,2022-07-24 22:16:56.281206
1885,1964,37.34,True,2022-08-10 02:20:32.121893
1886,1875,9.81,True,2023-05-07 13:06:24.633653
1887,3108,26.76,True,2022-03-22 06:46:05.867519
1888,2890,26.95,True,2022-04-02 22:57:57.897466
1889,848,19.99,True,2022-06-09 23:46:10.913174
1890,2403,42.97,True,2022-09-27 19:39:04.127056
1891,1649,39.55,True,2023-04-16 08:01:22.245075
1892,330,11.45,True,2022-07-09 06:33:31.399009
1893,1346,15.36,True,2023-01-15 13:45:28.840023
1894,1584,49.35,True,2022-01-09 05:59:40.878389
1895,2222,35.46,False,2022-07-24 16:05:44.836102
1896,2894,19.56,False,2022-11-21 07:46:53.631405
1897,705,48.61,True,2023-01-25 20:42:15.274814
1898,1983,11.83,True,2022-02-12 00:38:51.159468
1899,3192,16.42,True,2022-08-21 19:41:40.074451
1900,2434,48.67,True,2022-10-22 11:51:14.893757
1901,4946,23.83,True,2023-03-10 04:25:01.416568
1902,4534,24.59,True,2022-06-17 21:54:15.670578
1903,2934,38.26,True,2022-05-20 21:19:19.251716
1904,201,25.02,True,2022-02-15 16:55:03.533335
1905,3276,16.24,True,2022-01-18 03:07:01.250219
1906,4895,19.51,False,2022-05-26 09:26:19.968081
1907,3137,9.45,True,2022-11-03 00:20:48.421823
1908,4959,43.72,True,2022-04-04 11:36:55.039533
1909,4340,33.37,True,2022-12-17 02:32:36.406377
1910,3746,23.58,True,2022-09-10 15:16:30.486511
1911,305,48.45,True,2022-03-05 21:37:09.320850
1912,4724,28.82,True,2023-02-14 02:26:57.744662
1913,3140,5.52,True,2022-01-24 05:12:13.318056
1914,4111,23.41,True,2023-02-08 00:52:26.147841
1915,1152,44.78,True,2022-09-08 20:31:23.687064
1916,3891,40.89,True,2022-01-08 08:19:07.152892
1917,1436,45.2,True,2022-08-04 05:15:21.423893
1918,1835,28.56,True,2022-09-23 23:26:21.296029
1919,2256,33.51,True,2022-12-29 18:41:47.869925
1920,823,21.2,False,2022-05-13 08:13:56.270093
1921,1137,17.98,True,2023-01-06 22:47:19.143376
1922,2060,11.72,True,2022-12-25 02:33:41.449545
1923,268,5.75,True,2022-07-26 08:26:56.936456
1924,3851,43.6,True,2023-04-16 03:54:42.220920
1925,1820,19.68,True,2022-10-14 05:53:50.657993
1926,3121,48.81,True,2022-06-08 00:09:43.799490
1927,2144,43.45,True,2023-01-19 17:47:14.373073
1928,3845,32.08,True,2022-04-10 20:17:12.948581
1929,2809,20.4,True,2023-05-10 16:50:22.343566
1930,2738,32.76,False,2022-07-21 00:20:35.940626
1931,2692,27.1,True,2022-02-04 21:35:46.929631
1932,1057,42.89,False,2022-10-12 01:11:11.156231
1933,4194,23.48,True,2022-12-03 23:48:54.840451
1934,4450,47.64,True,2022-09-01 19:23:15.379418
1935,333,10.55,True,2022-09-28 12:32:49.629241
1936,87,11.93,False,2022-04-22 17:13:57.272998
1937,140,30.47,True,2023-03-01 11:36:36.111026
1938,3110,43.91,True,2022-11-12 14:15:05.980774
1939,3989,47.37,True,2022-06-27 07:51:43.493706
